full_trajectory_uncertainty,id_0,id_1,id_2,id_3,x0,y0,x1,y1,x2,y2,x3,y3,p0_1,p1_2,p2_3,p0-2,p0-3,p1-3,nr_cells0,nr_cells1,nr_cells2,nr_cells3
0.682,2960,2960,2960,2960,61.847,283.229,69.83,287.2,82.027,290.357,89.075,285.823,0.678,0.649,0.719,0.663,0.682,0.684,2,2,2,2
0.723,2961,2961,2961,2961,123.873,112.487,116.894,111.971,113.532,107.277,94.808,121.294,0.758,0.721,0.69,0.739,0.723,0.705,0,0,0,0
0.669,2962,2962,2962,2962,464.414,389.575,464.414,389.575,464.298,390.119,464.3,390.124,0.765,0.552,0.692,0.658,0.669,0.622,0,0,0,0
0.631,2963,2963,2963,2963,399.491,131.911,396.7,129.639,387.316,136.178,384.452,134.18,0.757,0.564,0.571,0.66,0.631,0.567,0,0,0,0
0.678,2964,2964,2964,2964,306.393,157.81,301.221,152.72,280.978,133.136,272.897,117.338,0.765,0.652,0.616,0.709,0.678,0.634,0,0,0,0
0.782,2965,2965,2965,2965,28.095,385.446,29.204,380.675,29.216,383.992,28.163,384.924,0.844,0.778,0.725,0.811,0.782,0.751,0,0,0,0
0.605,2966,2966,2966,2966,168.302,147.543,152.134,141.236,144.404,128.097,144.386,126.729,0.522,0.719,0.574,0.621,0.605,0.646,0,0,0,0
0.62,2967,2967,2967,2967,25.518,111.93,25.469,111.94,18.206,114.41,16.36,115.18,0.644,0.54,0.675,0.592,0.62,0.608,0,0,0,0
0.901,2968,2968,2968,2968,458.91,351.528,458.91,351.528,458.37,351.552,458.362,351.548,0.951,0.898,0.856,0.924,0.901,0.877,0,0,0,0
0.694,2970,2970,2970,2970,227.143,66.368,229.86,65.822,231.106,57.319,235.941,43.344,0.826,0.603,0.652,0.715,0.694,0.628,1,1,1,1
0.707,2971,2971,2971,2971,192.604,85.905,205.671,86.654,220.775,88.936,237.125,78.755,0.812,0.686,0.622,0.749,0.707,0.654,0,0,0,0
0.789,2972,2972,2972,2972,332.2,20.648,335.879,13.867,333.621,11.228,333.623,11.562,0.725,0.83,0.811,0.777,0.789,0.82,0,0,0,0
0.736,2973,2973,2973,2973,27.516,447.327,26.025,448.05,22.353,452.444,21.999,453.03,0.742,0.67,0.797,0.706,0.736,0.734,0,0,0,0
0.689,2974,2974,2974,2974,65.042,245.062,67.547,247.63,77.61,248.726,81.668,250.664,0.785,0.66,0.623,0.723,0.689,0.641,0,0,0,0
0.771,2975,2975,2975,2975,317.113,434.853,318.236,432.648,318.891,432.694,319.135,432.937,0.758,0.732,0.824,0.745,0.771,0.778,0,0,0,0
0.62,2976,2976,2976,2976,199.837,437.021,200.127,427.424,200.816,415.347,198.954,408.909,0.605,0.691,0.564,0.648,0.62,0.627,0,0,0,0
0.677,2977,2977,2977,2977,394.469,101.469,393.218,104.111,395.159,98.513,406.832,97.624,0.725,0.599,0.708,0.662,0.677,0.653,0,0,0,0
0.671,2978,2978,2978,2978,305.079,103.237,303.095,100.821,294.022,85.026,288.423,71.619,0.67,0.622,0.721,0.646,0.671,0.671,0,0,0,0
0.708,2979,2979,2979,2979,153.179,224.883,132.657,203.764,118.209,210.369,122.123,217.583,0.645,0.696,0.782,0.67,0.708,0.739,0,0,0,0
0.648,2980,2980,2980,2980,184.656,166.625,187.177,170.2,149.343,142.13,138.755,152.403,0.615,0.544,0.783,0.58,0.648,0.664,0,0,0,0
0.784,2981,2981,2981,2981,26.864,419.647,32.694,420.299,33.52,420.071,35.312,420.033,0.739,0.775,0.838,0.757,0.784,0.806,0,0,0,0
0.717,2982,2982,2982,2982,46.916,164.544,43.231,165.262,45.062,161.089,39.131,171.399,0.786,0.638,0.726,0.712,0.717,0.682,0,0,0,0
0.779,2983,2983,2983,2983,203.906,268.467,201.373,287.833,207.95,296.755,209.994,292.141,0.682,0.832,0.821,0.757,0.779,0.827,1,1,1,1
0.707,2984,2984,2984,2984,342.517,10.357,347.806,12.717,348.774,13.392,349.727,12.547,0.755,0.694,0.672,0.725,0.707,0.683,0,0,0,0
0.717,2985,2985,2985,2985,396.685,106.829,395.582,109.413,398.05,116.212,400.815,112.276,0.728,0.643,0.782,0.685,0.717,0.712,0,0,0,0
0.8,2986,2986,2986,2986,24.066,357.922,28.253,364.905,33.236,367.509,40.549,366.848,0.746,0.866,0.789,0.806,0.8,0.827,0,0,0,0
0.711,2988,2988,2988,2988,214.958,318.436,217.143,317.938,222.944,317.215,225.203,327.412,0.685,0.662,0.787,0.674,0.711,0.724,0,0,0,0
0.764,2989,2989,2989,2989,396.515,250.329,396.322,247.632,388.73,236.993,391.801,230.439,0.894,0.703,0.696,0.798,0.764,0.7,0,0,0,0
0.346,2990,2990,2990,2990,304.052,221.982,323.987,223.321,332.948,210.084,333.498,208.631,0.3,0.333,0.404,0.316,0.346,0.368,0,0,0,0
0.701,2991,2991,2991,2991,336.174,106.514,332.849,113.377,337.363,116.039,317.819,127.177,0.666,0.784,0.652,0.725,0.701,0.718,1,1,1,1
0.849,2992,2992,2992,2992,259.525,429.151,261.177,426.004,261.864,425.069,261.952,425.376,0.815,0.826,0.908,0.82,0.849,0.867,0,0,0,0
0.717,2993,2993,2993,2993,99.728,269.877,96.108,283.406,104.35,288.469,109.59,292.126,0.806,0.679,0.665,0.742,0.717,0.672,0,0,0,0
0.541,2994,2994,2994,2994,288.058,225.036,306.257,226.081,301.108,227.446,281.343,224.571,0.537,0.48,0.605,0.508,0.541,0.543,0,0,0,0
0.757,2996,2996,2996,2996,34.353,175.824,34.182,181.549,33.45,180.584,33.34,171.715,0.784,0.803,0.685,0.794,0.757,0.744,0,0,0,0
0.857,2997,2997,2997,2997,435.111,489.308,435.111,489.308,435.111,489.308,435.111,489.308,0.907,0.765,0.898,0.836,0.857,0.831,0,0,0,0
0.585,2998,2998,2998,2998,339.391,127.125,335.472,139.239,320.553,135.085,306.883,130.815,0.693,0.495,0.569,0.594,0.585,0.532,1,1,1,1
0.676,2999,2999,2999,2999,250.65,312.304,249.566,311.388,252.747,322.598,254.902,320.353,0.768,0.6,0.659,0.684,0.676,0.63,0,0,0,0
0.72,3000,3000,3000,3000,101.334,397.875,101.469,397.871,104.87,397.188,108.21,395.497,0.621,0.706,0.832,0.663,0.72,0.769,0,0,0,0
0.696,3001,3001,3001,3001,99.28,304.724,103.68,303.909,113.484,313.558,126.142,326.092,0.769,0.72,0.601,0.744,0.696,0.66,1,1,1,1
0.74,3002,3002,3002,3002,253.418,118.646,258.101,117.971,263.333,96.647,252.549,96.9,0.772,0.727,0.722,0.75,0.74,0.724,0,0,0,0
0.776,3003,3003,3003,3003,472.389,399.599,472.389,399.599,471.85,399.926,471.847,399.928,0.696,0.855,0.778,0.776,0.776,0.816,1,1,1,1
0.669,3004,3004,3004,3004,35.977,16.246,35.977,16.246,34.548,15.8,30.267,14.426,0.645,0.707,0.653,0.676,0.669,0.68,0,0,0,0
0.725,3005,3005,3005,3005,318.377,416.269,318.844,414.379,318.624,413.091,318.624,413.091,0.779,0.748,0.647,0.763,0.725,0.698,0,0,0,0
0.641,3006,3006,3006,3006,255.412,124.102,264.503,120.607,281.991,106.083,293.655,107.188,0.797,0.591,0.537,0.694,0.641,0.564,0,0,0,0
0.752,3007,3007,3007,3007,428.186,133.561,427.302,137.154,437.382,142.476,446.154,141.979,0.807,0.698,0.75,0.752,0.752,0.724,0,0,0,0
0.767,3008,3008,3008,3008,193.453,483.2,195.071,473.213,197.775,472.524,198.13,470.109,0.81,0.77,0.72,0.79,0.767,0.745,1,1,1,1
0.793,3009,3009,3009,3009,151.689,86.693,154.872,88.282,154.229,80.971,158.532,73.875,0.784,0.791,0.803,0.787,0.793,0.797,0,0,0,0
0.743,3010,3010,3010,3010,332.77,80.328,332.096,84.055,334.494,93.298,331.412,98.342,0.765,0.622,0.841,0.694,0.743,0.731,0,0,0,0
0.543,3011,3011,3011,3011,428.433,174.734,432.164,173.806,427.413,172.139,431.06,166.503,0.428,0.404,0.796,0.416,0.543,0.6,0,0,0,0
0.712,3012,3012,3012,3012,485.306,121.301,481.673,122.635,480.943,122.767,480.943,122.767,0.606,0.719,0.81,0.662,0.712,0.764,0,0,0,0
0.657,3013,3013,3013,3013,308.084,217.812,322.36,231.136,312.63,235.328,296.624,222.457,0.596,0.674,0.7,0.635,0.657,0.687,0,0,0,0
0.741,3014,3014,3014,3014,325.308,93.787,324.59,96.137,325.486,99.208,326.995,115.346,0.835,0.751,0.637,0.793,0.741,0.694,0,0,0,0
0.668,3015,3015,3015,3015,430.684,461.749,430.684,461.749,430.684,461.749,430.684,461.749,0.699,0.769,0.536,0.734,0.668,0.652,0,0,0,0
0.64,3016,3016,3016,3016,347.126,114.906,341.071,112.332,331.28,109.13,320.328,102.866,0.712,0.643,0.564,0.677,0.64,0.603,1,1,1,1
0.782,3017,3017,3017,3017,103.643,354.225,105.285,351.709,104.672,345.651,113.367,345.01,0.773,0.748,0.824,0.761,0.782,0.786,1,1,1,1
0.617,3018,3018,3018,3018,222.475,235.04,240.446,255.779,234.413,269.925,233.197,280.649,0.547,0.615,0.688,0.581,0.617,0.651,1,1,1,1
0.611,3019,3019,3019,3019,428.818,331.544,430.207,328.859,431.65,329.546,431.923,329.694,0.55,0.652,0.632,0.601,0.611,0.642,0,0,0,0
0.638,3020,3020,3020,3020,428.01,438.133,428.01,438.133,428.01,438.133,428.01,438.133,0.578,0.542,0.793,0.56,0.638,0.668,0,0,0,0
0.622,3021,3021,3021,3021,332.65,195.243,343.901,186.513,356.369,184.715,356.502,176.318,0.645,0.582,0.638,0.614,0.622,0.61,0,0,0,0
0.642,3022,3022,3022,3022,19.225,315.612,23.444,313.088,19.54,313.98,11.896,308.795,0.627,0.519,0.78,0.573,0.642,0.649,0,0,0,0
0.679,3023,3023,3023,3023,258.705,159.612,264.212,153.909,269.124,151.335,279.059,176.013,0.709,0.724,0.603,0.717,0.679,0.664,0,0,0,0
0.67,3024,3024,3024,3024,96.046,129.714,95.219,127.707,89.62,129.695,82.471,139.755,0.671,0.693,0.647,0.682,0.67,0.67,0,0,0,0
0.604,3025,3025,3025,3025,264.436,312.49,265.592,308.65,259.304,310.116,247.373,305.118,0.411,0.621,0.779,0.516,0.604,0.7,0,0,0,0
0.545,3027,3027,3027,3027,24.983,390.341,16.988,391.532,14.43,395.39,14.322,396.458,0.304,0.758,0.574,0.531,0.545,0.666,0,0,0,0
0.723,3028,3028,3028,3028,211.337,400.114,211.873,398.559,214.781,395.804,206.058,392.703,0.784,0.727,0.66,0.755,0.723,0.693,0,0,0,0
0.706,3029,3029,3029,3029,257.08,45.258,256.668,45.944,257.132,47.054,257.647,49.736,0.652,0.75,0.715,0.701,0.706,0.733,1,1,1,1
0.598,3031,3031,3031,3031,118.646,169.725,119.85,148.099,116.404,122.111,102.661,127.843,0.547,0.57,0.675,0.559,0.598,0.623,1,1,1,1
0.826,3032,3032,3032,3032,346.606,38.969,346.933,40.949,345.775,40.932,342.028,39.595,0.964,0.787,0.728,0.876,0.826,0.758,0,0,0,0
0.721,3033,3033,3033,3033,421.432,132.738,421.395,135.313,417.794,143.793,411.613,142.124,0.747,0.742,0.674,0.744,0.721,0.708,1,1,1,1
0.707,3034,3034,3034,3034,276.828,343.197,275.809,342.639,288.48,350.422,295.14,350.172,0.868,0.612,0.641,0.74,0.707,0.627,1,1,1,1
0.584,3036,3036,3036,3036,358.156,337.336,357.408,338.076,355.605,341.499,353.395,338.399,0.377,0.686,0.689,0.532,0.584,0.687,0,0,0,0
0.681,3037,3037,3037,3037,276.265,405.823,276.464,406.241,276.443,404.236,278.156,407.087,0.651,0.689,0.704,0.67,0.681,0.697,0,0,0,0
0.779,3038,3038,3038,3038,282.377,412.72,286.434,412.119,287.627,411.138,286.499,408.501,0.691,0.837,0.809,0.764,0.779,0.823,1,1,1,1
0.649,3039,3039,3039,3039,243.726,195.206,248.891,202.277,258.428,218.971,262.978,198.38,0.661,0.596,0.69,0.629,0.649,0.643,1,1,1,1
0.837,3040,3040,3040,3040,396.312,404.745,394.728,404.01,394.394,403.819,395.385,405.614,0.835,0.862,0.812,0.849,0.837,0.837,1,1,1,1
0.699,3041,3041,3041,3041,319.105,338.014,309.167,333.419,303.807,322.233,314.159,317.175,0.672,0.722,0.703,0.697,0.699,0.713,0,0,0,0
0.609,3042,3042,3042,3042,251.525,46.926,250.97,47.029,251.08,47.238,254.404,35.101,0.59,0.617,0.622,0.603,0.609,0.619,0,0,0,0
0.816,3043,3043,3043,3043,243.536,322.73,246.1,319.998,255.862,327.255,254.546,329.431,0.85,0.786,0.811,0.818,0.816,0.799,1,1,1,1
0.565,3044,3044,3044,3044,62.329,287.741,74.281,299.833,82.015,306.013,87.9,308.836,0.55,0.536,0.608,0.543,0.565,0.572,0,0,0,0
0.612,3045,3045,3045,3045,169.855,154.564,171.758,143.594,171.179,132.794,214.687,111.992,0.597,0.718,0.521,0.657,0.612,0.62,0,0,0,0
0.685,3046,3046,3046,3046,359.948,392.898,362.407,392.529,364.83,397.218,365.92,397.434,0.77,0.643,0.642,0.706,0.685,0.643,0,0,0,0
0.655,3047,3047,3047,3047,427.574,253.975,428.535,254.322,428.622,254.512,429.385,253.54,0.769,0.73,0.465,0.75,0.655,0.597,0,0,0,0
0.754,3048,3048,3048,3048,287.698,253.538,289.813,248.675,296.233,248.837,291.958,248.465,0.793,0.75,0.721,0.771,0.754,0.735,0,0,0,0
0.736,3049,3049,3049,3049,216.715,47.051,218.261,44.101,217.069,38.64,210.861,34.534,0.726,0.749,0.733,0.738,0.736,0.741,0,0,0,0
0.779,3050,3050,3050,3050,478.13,272.72,477.297,274.308,477.283,274.342,477.283,274.342,0.756,0.741,0.841,0.749,0.779,0.791,1,1,1,1
0.741,3051,3051,3051,3051,216.575,397.616,216.633,395.098,222.53,390.33,221.398,381.578,0.739,0.863,0.62,0.801,0.741,0.742,1,1,1,1
0.656,3052,3052,3052,3052,59.842,207.675,55.045,205.253,46.955,212.796,41.037,216.27,0.617,0.6,0.75,0.608,0.656,0.675,1,1,1,1
0.793,3053,3053,3053,3053,219.89,315.331,217.502,323.723,220.496,323.709,227.714,335.967,0.808,0.755,0.817,0.781,0.793,0.786,0,0,0,0
0.786,3054,3054,3054,3054,383.086,198.147,384.979,203.676,394.264,199.115,388.477,199.075,0.801,0.844,0.711,0.823,0.786,0.778,1,1,1,1
0.646,3056,3056,3056,3056,51.727,353.595,49.196,361.546,46.816,357.836,41.954,351.428,0.708,0.671,0.557,0.69,0.646,0.614,1,1,1,1
0.758,3057,3057,3057,3057,443.878,384.013,443.248,383.861,443.248,383.861,443.248,383.861,0.754,0.766,0.753,0.76,0.758,0.76,0,0,0,0
0.81,3058,3058,3058,3058,299.448,168.402,292.463,160.287,296.846,160.036,288.229,161.038,0.802,0.827,0.801,0.814,0.81,0.814,2,2,2,2
0.542,3059,3059,3059,3059,321.681,294.981,318.72,300.127,321.165,297.064,316.58,299.987,0.241,0.694,0.691,0.467,0.542,0.692,0,0,0,0
0.753,3060,3060,3060,3060,240.733,305.25,232.045,310.36,235.544,328.158,246.259,319.246,0.8,0.642,0.817,0.721,0.753,0.729,0,0,0,0
0.705,3061,3061,3061,3061,468.241,174.645,468.052,174.603,466.285,174.039,467.124,176.868,0.628,0.758,0.729,0.693,0.705,0.743,1,1,1,1
0.608,3062,3062,3062,3062,24.763,334.35,34.844,338.788,38.847,340.88,36.405,341.918,0.654,0.48,0.691,0.567,0.608,0.585,0,0,0,0
0.82,3063,3063,3063,3063,82.314,210.713,74.265,200.265,64.619,198.921,67.831,201.471,0.887,0.867,0.706,0.877,0.82,0.787,0,0,0,0
0.746,3064,3064,3064,3064,266.6,351.78,266.68,352.772,268.212,353.372,279.94,350.28,0.875,0.683,0.679,0.779,0.746,0.681,0,0,0,0
0.68,3065,3065,3065,3065,92.827,331.317,93.837,329.95,112.126,319.242,124.343,331.555,0.791,0.641,0.607,0.716,0.68,0.624,0,0,0,0
0.621,3066,3066,3066,3066,382.528,321.092,379.555,327.075,375.768,334.603,380.014,340.285,0.641,0.52,0.703,0.58,0.621,0.611,0,0,0,0
0.658,3067,3067,3067,3067,102.728,253.98,126.139,269.599,134.853,278.386,144.546,278.528,0.543,0.708,0.723,0.626,0.658,0.715,1,1,1,1
0.743,3068,3068,3068,3068,480.335,366.585,480.046,366.885,479.793,369.878,479.794,369.879,0.76,0.665,0.805,0.713,0.743,0.735,0,0,0,0
0.568,3069,3069,1586,1586,142.571,17.721,143.355,13.76,203.578,10.484,225.625,10.687,0.858,0.356,0.489,0.607,0.568,0.423,1,1,1,1
0.772,3070,3070,3070,3070,130.222,96.619,129.631,101.416,131.894,91.616,110.522,78.182,0.886,0.725,0.703,0.806,0.772,0.714,0,0,0,0
0.789,3071,3071,3071,3071,475.172,99.526,480.763,105.075,480.483,105.042,480.174,104.862,0.79,0.781,0.795,0.785,0.789,0.788,0,0,0,0
0.693,3072,3072,3072,3072,334.385,326.498,342.468,327.9,349.103,328.513,353.283,332.259,0.768,0.595,0.715,0.681,0.693,0.655,0,0,0,0
0.491,3073,3073,3073,3073,350.906,75.867,350.624,77.293,352.258,82.652,354.311,79.921,0.375,0.652,0.444,0.514,0.491,0.548,0,0,0,0
0.787,3074,3074,3074,3074,406.775,357.333,404.992,357.542,404.489,361.369,406.584,366.456,0.811,0.787,0.764,0.799,0.787,0.775,0,0,0,0
0.643,3076,3076,3076,3076,105.496,222.931,93.72,240.71,94.257,249.19,97.11,246.645,0.482,0.693,0.753,0.587,0.643,0.723,0,0,0,0
0.543,3077,3077,3077,3077,426.806,368.135,425.285,368.076,425.285,368.076,425.285,368.076,0.58,0.524,0.524,0.552,0.543,0.524,0,0,0,0
0.749,3078,3078,3078,3078,296.184,367.853,298.201,370.698,301.502,377.741,301.882,378.727,0.717,0.81,0.719,0.764,0.749,0.764,2,2,2,2
0.617,3079,3079,3079,3079,425.89,74.205,425.11,74.54,423.873,73.172,418.773,69.002,0.669,0.531,0.649,0.6,0.617,0.59,0,0,0,0
0.752,3081,3081,3081,3081,130.356,21.096,133.91,19.39,141.781,23.571,133.574,18.471,0.765,0.763,0.729,0.764,0.752,0.746,0,0,0,0
0.812,3082,3082,3082,3082,256.23,56.8,256.426,57.1,257.871,59.146,257.081,55.518,0.793,0.834,0.81,0.813,0.812,0.822,0,0,0,0
0.747,3083,3083,3083,3083,444.156,477.522,444.156,477.522,444.156,477.522,444.156,477.522,0.78,0.685,0.776,0.733,0.747,0.73,1,1,1,1
0.676,3084,3084,3084,3084,323.057,314.47,323.259,324.335,313.363,330.058,292.75,328.478,0.614,0.755,0.66,0.685,0.676,0.708,0,0,0,0
0.747,3085,3085,3085,3085,208.343,87.868,209.002,77.228,203.32,62.441,202.118,48.713,0.718,0.752,0.772,0.735,0.747,0.762,0,0,0,0
0.648,3086,3086,3086,3086,51.888,332.262,52.444,347.504,63.133,349.841,64.149,356.112,0.772,0.72,0.452,0.746,0.648,0.586,0,0,0,0
0.726,3087,3087,3087,3087,263.963,144.326,265.718,144.462,260.286,140.328,261.185,135.482,0.724,0.695,0.76,0.709,0.726,0.727,0,0,0,0
0.761,3088,3088,3088,3088,446.884,127.703,448.262,128.444,454.956,129.997,456.255,130.424,0.866,0.695,0.721,0.781,0.761,0.708,0,0,0,0
0.607,3091,3091,3091,3091,188.654,374.909,187.315,371.752,184.501,362.93,189.437,361.835,0.622,0.744,0.455,0.683,0.607,0.6,0,0,0,0
0.595,3092,3092,3092,3092,229.507,187.315,242.549,177.24,253.619,163.891,263.202,157.537,0.589,0.509,0.687,0.549,0.595,0.598,0,0,0,0
0.553,3093,3093,3093,3093,70.978,299.196,72.484,304.918,77.787,309.983,80.689,314.759,0.166,0.699,0.793,0.433,0.553,0.746,0,0,0,0
0.649,3094,3094,3094,3094,359.731,294.884,370.233,295.417,356.008,294.542,355.566,300.524,0.674,0.54,0.732,0.607,0.649,0.636,0,0,0,0
0.756,3095,3095,3095,3095,164.735,53.973,174.124,48.832,173.358,45.082,170.466,36.668,0.822,0.749,0.695,0.786,0.756,0.722,0,0,0,0
0.825,3097,3097,3097,3097,382.03,271.639,372.557,271.279,367.048,273.95,369.771,282.148,0.806,0.837,0.831,0.822,0.825,0.834,0,0,0,0
0.643,3098,3098,3098,3098,453.476,420.607,453.476,420.607,453.476,420.607,453.476,420.607,0.621,0.531,0.779,0.576,0.643,0.655,0,0,0,0
0.737,3099,3099,3099,3099,472.277,111.097,473.133,110.45,472.135,110.746,472.135,110.746,0.761,0.633,0.816,0.697,0.737,0.725,0,0,0,0
0.805,3101,3101,3101,3101,36.095,330.845,40.175,336.585,44.693,336.092,36.23,335.226,0.796,0.858,0.761,0.827,0.805,0.81,0,0,0,0
0.91,3102,3102,3102,3102,382.883,20.731,382.899,20.732,383.449,20.666,383.402,20.754,0.966,0.892,0.872,0.929,0.91,0.882,0,0,0,0
0.701,3103,3103,3103,3103,83.968,261.184,97.135,263.245,96.551,266.952,97.189,266.795,0.69,0.717,0.697,0.703,0.701,0.707,1,1,1,1
0.785,3104,3104,3104,3104,236.431,251.434,233.895,267.008,217.682,273.504,218.975,267.157,0.758,0.766,0.831,0.762,0.785,0.798,1,1,1,1
0.666,3105,3105,3105,3105,60.7,79.409,46.556,76.996,44.446,74.082,44.388,74.032,0.732,0.578,0.689,0.655,0.666,0.633,0,0,0,0
0.738,3106,3106,3106,3106,96.776,65.066,92.849,59.252,88.032,62.676,88.378,63.493,0.69,0.662,0.862,0.676,0.738,0.762,0,0,0,0
0.565,3107,3107,3107,3107,83.518,36.357,82.767,36.986,77.568,43.276,76.99,45.274,0.694,0.484,0.519,0.589,0.565,0.501,0,0,0,0
0.8,3108,3108,3108,3108,425.558,104.132,415.973,105.383,403.162,102.413,397.217,102.218,0.824,0.753,0.824,0.789,0.8,0.788,0,0,0,0
0.628,3109,3109,3109,3109,214.454,89.274,211.175,71.531,209.062,61.622,205.687,45.231,0.463,0.713,0.708,0.588,0.628,0.71,0,0,0,0
0.722,3110,3110,3110,3110,398.323,367.998,396.616,367.971,393.377,367.127,392.906,367.973,0.775,0.672,0.721,0.723,0.722,0.696,1,1,1,1
0.744,3111,3111,3111,3111,452.175,50.435,445.594,52.586,441.343,58.431,436.175,57.14,0.688,0.702,0.842,0.695,0.744,0.772,1,1,1,1
0.681,3112,3112,3112,3112,252.169,293.848,248.77,292.461,231.22,315.047,234.949,314.064,0.706,0.703,0.634,0.705,0.681,0.669,0,0,0,0
0.725,3113,3113,3113,3113,317.706,316.655,319.002,328.288,309.217,334.12,310.325,321.174,0.664,0.718,0.794,0.691,0.725,0.756,0,0,0,0
0.773,3114,3114,3114,3114,54.351,111.844,47.46,116.581,50.52,122.855,45.842,129.17,0.821,0.765,0.733,0.793,0.773,0.749,0,0,0,0
0.714,3115,3115,3115,3115,246.466,49.763,246.996,51.23,250.443,56.556,260.366,60.368,0.826,0.789,0.527,0.808,0.714,0.658,0,0,0,0
0.778,3116,3116,3116,3116,226.364,487.722,225.148,481.757,228.525,482.675,229.279,482.874,0.79,0.692,0.851,0.741,0.778,0.771,0,0,0,0
0.78,3117,3117,3117,3117,45.883,151.696,43.597,151.125,43.927,151.133,46.618,156.475,0.765,0.729,0.846,0.747,0.78,0.788,1,1,1,1
0.707,3118,3118,3118,3118,57.502,103.336,48.711,103.484,52.354,98.028,53.011,90.654,0.802,0.68,0.638,0.741,0.707,0.659,0,0,0,0
0.735,3119,3119,3119,3119,255.285,210.064,273.39,193.888,280.418,206.675,279.041,207.887,0.829,0.769,0.606,0.799,0.735,0.688,0,0,0,0
0.599,3120,3120,3120,3120,179.396,176.076,200.859,157.941,218.99,158.113,238.577,133.169,0.626,0.612,0.558,0.619,0.599,0.585,1,1,1,1
0.63,3121,3121,3121,3121,260.825,371.286,263.446,374.963,261.764,381.317,259.81,389.184,0.668,0.652,0.57,0.66,0.63,0.611,1,1,1,1
0.704,3123,3123,3123,3123,278.808,309.791,275.859,313.555,272.063,321.595,265.03,330.016,0.759,0.638,0.713,0.699,0.704,0.676,0,0,0,0
0.637,3124,3124,3124,3124,263.562,241.644,256.615,258.517,239.105,275.334,228.82,263.887,0.652,0.588,0.67,0.62,0.637,0.629,1,1,1,1
0.727,3125,3125,3125,3125,237.505,367.202,230.63,377.114,223.539,375.022,225.03,386.042,0.65,0.764,0.766,0.707,0.727,0.765,0,0,0,0
0.788,3126,3126,3126,3126,216.487,283.434,217.677,289.621,222.732,290.968,223.453,286.799,0.744,0.846,0.775,0.795,0.788,0.81,0,0,0,0
0.623,3127,3127,3127,3127,265.313,285.331,273.707,293.703,252.864,305.291,251.692,301.32,0.601,0.519,0.749,0.56,0.623,0.634,0,0,0,0
0.758,3128,3128,3128,3128,217.241,33.285,217.241,33.285,215.398,30.791,221.273,30.38,0.904,0.71,0.661,0.807,0.758,0.685,0,0,0,0
0.676,3129,3129,3129,3129,301.643,180.891,285.14,191.559,286.017,205.17,289.001,209.644,0.577,0.722,0.73,0.649,0.676,0.726,0,0,0,0
0.549,3130,3130,3130,3130,341.148,356.47,344.88,356.787,344.572,356.612,342.564,365.334,0.762,0.47,0.416,0.616,0.549,0.443,0,0,0,0
0.63,3131,3131,3131,3131,466.126,44.251,461.676,39.307,456.297,43.236,454.23,37.881,0.684,0.613,0.594,0.649,0.63,0.604,1,1,1,1
0.682,3132,3132,3132,3132,273.481,196.535,273.631,204.144,279.203,218.708,270.061,223.132,0.622,0.583,0.841,0.602,0.682,0.712,0,0,0,0
0.828,3133,3133,3133,3133,460.578,429.763,460.578,429.763,460.578,429.763,460.578,429.763,0.888,0.812,0.785,0.85,0.828,0.798,0,0,0,0
0.686,3134,3134,3134,3134,59.007,453.808,58.547,455.085,58.547,455.085,60.35,459.753,0.748,0.663,0.647,0.705,0.686,0.655,1,1,1,1
0.688,3135,3135,3135,3135,188.872,144.165,207.065,131.518,211.595,121.695,229.542,152.55,0.622,0.748,0.695,0.685,0.688,0.721,0,0,0,0
0.565,3136,3136,3136,3136,344.267,396.157,347.789,391.716,350.389,388.559,351.56,388.275,0.543,0.515,0.638,0.529,0.565,0.576,1,1,1,1
0.834,3137,3137,3137,3137,21.576,429.671,22.065,429.791,22.065,429.791,22.055,429.828,0.768,0.858,0.876,0.813,0.834,0.867,0,0,0,0
0.741,3138,3138,3138,3138,254.094,268.329,248.613,264.448,237.167,280.848,222.853,281.033,0.799,0.727,0.697,0.763,0.741,0.712,1,1,1,1
0.77,3139,3139,3139,3139,396.367,438.883,395.31,437.831,395.31,437.831,395.31,437.831,0.755,0.712,0.843,0.734,0.77,0.778,0,0,0,0
0.684,3140,3140,3140,3140,116.262,197.19,100.854,200.349,96.621,210.082,98.051,209.199,0.743,0.635,0.673,0.689,0.684,0.654,1,1,1,1
0.586,3141,4166,4166,4166,488.857,295.204,489.238,266.284,489.169,266.317,489.169,266.317,0.199,0.791,0.766,0.495,0.586,0.779,0,0,0,0
0.751,3143,3143,3143,3143,26.779,209.781,29.428,209.996,29.555,210.471,30.136,212.773,0.67,0.85,0.734,0.76,0.751,0.792,1,1,1,1
0.583,3144,3144,5919,5919,12.19,451.48,10.175,451.81,32.261,468.442,32.382,468.827,0.824,0.065,0.86,0.445,0.583,0.462,0,0,0,0
0.739,3145,3145,3145,3145,433.566,57.972,433.808,55.911,429.41,57.393,425.114,56.692,0.714,0.712,0.791,0.713,0.739,0.752,0,0,0,0
0.718,3146,3146,3146,3146,19.931,262.46,18.886,259.118,18.505,257.758,20.386,256.077,0.682,0.63,0.842,0.656,0.718,0.736,0,0,0,0
